ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE
ACCT100063483,CUST0033672,NRO,ACTIVE,2019-07-12,4279.14
ACCT100063484,CUST0032128,SAVINGS,ACTIVE,2018-07-05,5852.39
ACCT100063485,CUST0039298, CURRENT ,ACTIVE,2016-03-20,7287.36
ACCT100063486,CUST0031566,SALARY,ACTIVE,2020-05-31,256947.56
ACCT100063487,CUST0030748,NRE,ACTIVE,2017-09-23,18771.43
ACCT100063488,CUST0006677,CURRENT,ACTIVE,2021-12-14,27629.66
ACCT100063489,CUST0017645,CURRENT,DORMANT,2019-07-30,72739.8
ACCT100063490,CUST0024437,CURRENT,ACTIVE,2017-07-20,36782.26
ACCT100063491,CUST0028940,SALARY,DORMANT,2015-06-23,13117.85
ACCT100063492,CUST0068076,NRO,ACTIVE,2016-07-18,18005.44
ACCT100063493,CUST0046934,NRO,ACTIVE,2017-02-26,12500.1
ACCT100063494,CUST0031969,NRO,ACTIVE,2018-11-05,20493.2
ACCT100063495,CUST0053331,SAVINGS,ACTIVE,2022-06-10,74817.53
ACCT100063496,CUST0028633,SALARY,CLOSED,2016-11-27,792.52
ACCT100063497,CUST0039280,SALARY,ACTIVE,2015-03-20,22145.11
ACCT100063498,CUST0025697,NRE,ACTIVE,2022-06-21,63196.82
ACCT100063499,CUST0018604,SAVINGS,DORMANT,2018-09-22,14237.59
ACCT100063500,CUST0035468,SAVINGS,BLOCKED,2015-06-26,88614.0
ACCT100063501,CUST0022888,CURRENT,ACTIVE,2014-12-13,140006.6
ACCT100063502,CUST0057951,CURRENT,CLOSED,2017-07-29,67123.24
ACCT100063503,CUST0001572,SALARY,DORMANT,2015-09-12,32183.14
ACCT100063504,CUST0046608,Salary,DORMANT,2021-12-29,61188.6
ACCT100063505,CUST0056400,NRE,DORMANT,2021-12-21,147781.21
ACCT100063506,CUST0047971,current,ACTIVE,2017-02-23,1220.21
ACCT100063507,CUST0043357,CURRENT,DORMANT,2016-10-19,4573.98
ACCT100063508,CUST0041509,NRE,ACTIVE,2019-11-01,6852.61
ACCT100063509,CUST0073155,NRE,ACTIVE,2015-08-22,18412.56
ACCT100063510,CUST0065785,SAVINGS,ACTIVE,2019-04-16,52089.01
ACCT100063511,CUST0025226,CURRENT,ACTIVE,2019-08-07,5533.39
ACCT100063512,CUST0001249,SALARY,ACTIVE,2022-03-06,21056.65
ACCT100063513,CUST0049840,SALARY,ACTIVE,2022-01-19,110361.69
ACCT100063514,CUST0038140,SALARY,ACTIVE,2020-12-23,33868.06
ACCT100063515,CUST0055837,SAVINGS,CLOSED,2017-04-06,73344.55
ACCT100063516,CUST0002530,Salary,ACTIVE,2019-10-23,154315.15
ACCT100063517,CUST0066727,CURRENT,ACTIVE,2017-01-08,13995.63
ACCT100063518,CUST0054394, NRO ,ACTIVE,2015-12-22,24992.32
ACCT100063519,CUST0029025,CURRENT,DORMANT,2019-11-12,13044.18
ACCT100063520,CUST0061451,CURRENT,ACTIVE,2020-10-27,34016.21
ACCT100063521,CUST0027968,NRO,DORMANT,2019-08-19,15963.66
ACCT100063522,CUST0066113,CURRENT,ACTIVE,2019-04-16,21551.92
ACCT100063523,CUST0051522,NRE,ACTIVE,2020-02-20,89079.14
ACCT100063524,CUST0045687,SALARY,ACTIVE,2017-10-11,8259.88
ACCT100063525,CUST0059646,NRO,ACTIVE,2015-12-01,3037.07
ACCT100063526,CUST0031746,NRE,ACTIVE,2020-06-06,84475.72
ACCT100063527,CUST0066073,SAVINGS,ACTIVE,2018-03-05,21923.96
ACCT100063528,CUST0016102,Current,ACTIVE,2018-05-11,5223.17
ACCT100063529,CUST0052918,SALARY,ACTIVE,2017-12-06,5936.76
ACCT100063530,CUST0054856,SAVINGS,ACTIVE,2022-02-22,6415.08
ACCT100063531,CUST0057861,salary,ACTIVE,2019-07-08,79785.83
ACCT100063532,CUST0064902,NRO,DORMANT,2019-04-05,6014.72
ACCT100063533,CUST0007591,NRE,ACTIVE,2016-09-08,5715.76
ACCT100063534,CUST0001034,Savings,ACTIVE,2018-04-10,21562.39
ACCT100063535,CUST0053699,SAVINGS,ACTIVE,2017-08-02,19266.61
ACCT100063536,CUST0014482,SALARY,ACTIVE,2021-06-02,13418.64
ACCT100063537,CUST0052030,SALARY,ACTIVE,2021-05-22,30266.32
ACCT100063538,CUST0059152,SALARY,ACTIVE,2016-09-09,1640.54
ACCT100063539,CUST0065567,current,ACTIVE,2016-11-07,4885.81
ACCT100063540,CUST0015582,NRO,ACTIVE,2021-11-16,155543.58
ACCT100063541,CUST0071452,CURRENT,ACTIVE,2018-03-01,17613.65
ACCT100063542,CUST0059383,CURRENT,ACTIVE,2021-12-20,7110.52
ACCT100063543,CUST0063312,CURRENT,ACTIVE,2016-10-30,34893.97
ACCT100063544,CUST0016673,SALARY,ACTIVE,2020-11-01,131834.33
ACCT100063545,CUST0069428,CURRENT,ACTIVE,2017-03-27,17192.22
ACCT100063546,CUST0030980,SALARY,ACTIVE,2017-10-15,2414.71
ACCT100063547,CUST0029293,Salary,ACTIVE,2015-07-02,186774.38
ACCT100063548,CUST0074208,NRO,ACTIVE,2020-04-04,3732.0
ACCT100063549,CUST0035388,current,ACTIVE,2019-05-31,7137.32
ACCT100063550,CUST0034148,NRE,,2017-09-25,14879.81
ACCT100063551,CUST0041101,NRE,DORMANT,2017-07-12,5438.01
ACCT100063552,CUST0047205,NRO,,2019-07-01,7714.65
ACCT100063553,CUST0029222,SALARY,ACTIVE,2016-02-19,133522.75
ACCT100063554,CUST0070536,SAVINGS,ACTIVE,2018-01-17,16792.04
ACCT100063555,CUST0070063,SAVINGS,ACTIVE,2017-10-25,33625.07
ACCT100063556,CUST0030752,NRE,DORMANT,2016-12-02,179029.43
ACCT100063557,CUST0017822,SALARY,ACTIVE,2019-06-17,1721.12
ACCT100063558,CUST0052380,NRE,ACTIVE,2018-07-11,10941.93
ACCT100063559,CUST0037122, SAVINGS ,ACTIVE,2014-11-16,42436.83
ACCT100063560,CUST0016111,NRO,ACTIVE,2021-04-28,69759.53
ACCT100063561,CUST0045005,CURRENT,ACTIVE,2017-07-16,35677.31
ACCT100063562,CUST0011690,CURRENT,ACTIVE,2020-02-04,60471.97
ACCT100063563,CUST0053961,SALARY,ACTIVE,2014-12-22,9798.72
ACCT100063564,CUST0017735,SAVINGS,ACTIVE,2020-01-05,81441.46
ACCT100063565,CUST0061141,SALARY,ACTIVE,2015-07-12,111827.28
ACCT100063566,CUST0046004,Nro,ACTIVE,2015-08-15,14422.35
ACCT100063567,CUST0032453,SALARY,DORMANT,2015-07-21,41102.9
ACCT100063568,CUST0062225,savings,BLOCKED,2021-07-31,25325.87
ACCT100063569,CUST0052736,SALARY,ACTIVE,2015-07-19,14074.98
ACCT100063570,CUST0012656,NRO,ACTIVE,2016-12-08,42422.33
ACCT100063571,CUST0068250, NRE ,DORMANT,2016-11-24,15634.13
ACCT100063572,CUST0016760,NRO,DORMANT,2021-07-22,3759.5
ACCT100063573,CUST0015816,NRO,ACTIVE,2019-03-02,84183.82
ACCT100063574,CUST0031540,NRO,ACTIVE,2018-01-26,1233.77
ACCT100063575,CUST0013449,NRE,ACTIVE,2017-03-04,7310.54
ACCT100063576,CUST0026515,SALARY,ACTIVE,2019-01-23,14187.07
ACCT100063577,CUST0057271,CURRENT,ACTIVE,2019-07-15,14782.8
ACCT100063578,CUST0036179,Current,ACTIVE,2021-05-16,32079.7
ACCT100063579,CUST0015800,SAVINGS,ACTIVE,2020-05-02,2950.29
ACCT100063580,CUST0003766,SAVINGS,ACTIVE,2018-12-21,12086.85
ACCT100063581,CUST0008704,SAVINGS,ACTIVE,2019-08-15,81912.92
ACCT100063582,CUST0030077,NRO,DORMANT,2015-09-09,2633.91
ACCT100063583,CUST0016412,NRE,ACTIVE,2015-08-19,18813.17
ACCT100063584,CUST0041347,Savings,ACTIVE,2018-10-13,471953.28
ACCT100063585,CUST0051278,CURRENT,ACTIVE,2018-11-16,64819.95
ACCT100063586,CUST0048141,SAVINGS,ACTIVE,2015-04-22,65329.7
ACCT100063587,CUST0011354,CURRENT,ACTIVE,2017-10-25,21877.13
ACCT100063588,CUST0051455,SAVINGS,ACTIVE,2016-01-12,24957.08
ACCT100063589,CUST0028674,NRO,ACTIVE,2017-08-10,564975.39
ACCT100063590,CUST0061374,NRE,ACTIVE,2015-08-03,21409.7
ACCT100063591,CUST0048552, CURRENT ,DORMANT,2022-05-24,118865.09
ACCT100063592,CUST0002909,CURRENT,ACTIVE,2017-07-26,134898.48
ACCT100063593,CUST0040460,SAVINGS,ACTIVE,2015-12-27,2967.21
ACCT100063594,CUST0008393,SALARY,ACTIVE,2022-01-17,13684.32
ACCT100063595,CUST0071974,NRE,ACTIVE,2017-05-22,4488.8
ACCT100063596,CUST0044645,CURRENT,ACTIVE,2017-10-09,1901.16
ACCT100063597,CUST0049479,SAVINGS,ACTIVE,2015-07-13,565888.18
ACCT100063598,CUST0050103,NRO,ACTIVE,2022-02-09,43062.89
ACCT100063599,CUST0016278,SALARY,ACTIVE,2019-04-08,28501.89
ACCT100063600,CUST0002506,SALARY,DORMANT,2015-08-27,132872.35
ACCT100063601,CUST0038886,NRE,ACTIVE,2015-07-21,4400.14
ACCT100063602,CUST0064645,NRE,ACTIVE,2018-07-18,57888.11
ACCT100063603,CUST0020769,NRE,ACTIVE,2018-12-12,82884.31
ACCT100063604,CUST0060105,CURRENT,ACTIVE,2020-05-14,4125.22
ACCT100063605,CUST0065889,CURRENT,ACTIVE,2022-06-06,4429.81
ACCT100063606,CUST0053853,NRE,ACTIVE,2022-07-05,29006.67
ACCT100063607,CUST0055720,NRE,ACTIVE,2021-12-06,1171.39
ACCT100063608,CUST0000080,NRE,ACTIVE,2017-04-16,7246.02
ACCT100063609,CUST0048961,SALARY,ACTIVE,2020-07-13,58626.79
ACCT100063610,CUST0050031,SAVINGS,ACTIVE,2021-07-25,2818.45
ACCT100063611,CUST0074806,SAVINGS,ACTIVE,2019-10-16,38328.47
ACCT100063612,CUST0017847,NRO,ACTIVE,2021-07-23,51553.28
ACCT100063613,CUST0067650,NRO,ACTIVE,2021-01-12,936.76
ACCT100063614,CUST0035018,NRO,BLOCKED,2017-06-13,8919.02
ACCT100063615,CUST0065952,NRE,ACTIVE,2020-10-19,18833.83
ACCT100063616,CUST0052736,NRE,ACTIVE,2018-10-15,14142.22
ACCT100063617,CUST0073345,SALARY,ACTIVE,2016-02-20,6803.41
ACCT100063618,CUST0058634,CURRENT,CLOSED,2020-10-05,3702.66
ACCT100063619,CUST0045315,CURRENT,DORMANT,2021-07-06,8562.46
ACCT100063620,CUST0008356,NRE,ACTIVE,2015-07-28,12801.35
ACCT100063621,CUST0044271, SAVINGS ,ACTIVE,2020-09-02,11964.73
ACCT100063622,CUST0034170,SAVINGS,ACTIVE,2016-04-14,33862.47
ACCT100063623,CUST0074420,SALARY,ACTIVE,2015-09-15,2822.9
ACCT100063624,CUST0047005,SAVINGS,ACTIVE,2016-07-06,39053.99
ACCT100063625,CUST0034758, NRO ,BLOCKED,2018-09-21,32860.28
ACCT100063626,CUST0025313,SALARY,ACTIVE,2018-06-12,4228.71
ACCT100063627,CUST0016155, NRO ,ACTIVE,2017-09-15,74863.13
ACCT100063628,CUST0024717,NRO,ACTIVE,2014-12-26,89401.13
ACCT100063629,CUST0046473,SALARY,ACTIVE,2021-04-21,4143.99
ACCT100063630,CUST0009034,NRE,ACTIVE,2019-10-31,72014.73
ACCT100063631,CUST0048921,NRO,ACTIVE,2022-02-21,493.31
ACCT100063632,CUST0040257,NRE,ACTIVE,2018-08-13,381421.54
ACCT100063633,CUST0012433,SAVINGS,ACTIVE,2018-08-16,5317.13
ACCT100063634,CUST0004649,CURRENT,ACTIVE,2018-11-23,55540.61
ACCT100063635,CUST0046474,SAVINGS,ACTIVE,2015-06-28,19827.59
ACCT100063636,CUST0027171,NRE,ACTIVE,2015-09-14,47670.8
ACCT100063637,CUST0044815,nro,ACTIVE,2020-11-27,130705.92
ACCT100063638,CUST0058134,NRO,CLOSED,2019-01-25,12720.32
ACCT100063639,CUST0039974,NRE,ACTIVE,2021-07-22,27726.16
ACCT100063640,CUST0037192,CURRENT,ACTIVE,2017-02-21,88244.65
ACCT100063641,CUST0050711,SAVINGS,ACTIVE,2017-06-20,21982.93
ACCT100063642,CUST0011813,nro,ACTIVE,2019-06-29,40956.36
ACCT100063643,CUST0037784,NRE,ACTIVE,2015-08-12,22305.19
ACCT100063644,CUST0063158,CURRENT,ACTIVE,2016-10-06,8749.58
ACCT100063645,CUST0025513,savings,ACTIVE,2018-09-30,1321.46
ACCT100063646,CUST0057235,NRO,ACTIVE,2017-11-23,61951.41
ACCT100063647,CUST0059165, NRE ,ACTIVE,2019-02-18,1002.41
ACCT100063648,CUST0043328,NRE,ACTIVE,2020-12-23,47456.05
ACCT100063649,CUST0005891,NRO,ACTIVE,2015-06-10,7396.19
ACCT100063650,CUST0027508,SAVINGS,ACTIVE,2018-03-16,29556.84
ACCT100063651,CUST0038665,SAVINGS,ACTIVE,2019-04-11,6967.91
ACCT100063652,CUST0012633,NRO,ACTIVE,2020-12-25,101212.37
ACCT100063653,CUST0049853,NRE,ACTIVE,2019-09-15,1647.14
ACCT100063654,CUST0036870,SAVINGS,ACTIVE,2020-04-22,3695.95
ACCT100063655,CUST0066838,SALARY,ACTIVE,2017-10-26,272364.57
ACCT100063656,CUST0059196,NRE,ACTIVE,2019-04-12,49864.71
ACCT100063657,CUST0001718,SAVINGS,ACTIVE,2020-12-30,3684.74
ACCT100063658,CUST0055210,NRO,ACTIVE,2017-01-23,260084.49
ACCT100063659,CUST0063832,CURRENT,ACTIVE,2021-03-19,1850.64
ACCT100063660,CUST0023711,SAVINGS,ACTIVE,2021-01-01,272090.02
ACCT100063661,CUST0067389,CURRENT,ACTIVE,2022-06-19,202.43
ACCT100063662,CUST0008120,NRO,ACTIVE,2020-08-27,34882.46
ACCT100063663,CUST0000234,SAVINGS,ACTIVE,2021-04-21,35658.95
ACCT100063664,CUST0056908,SALARY,ACTIVE,2022-02-25,49758.48
ACCT100063665,CUST0038930,CURRENT,BLOCKED,2019-08-23,33645.16
ACCT100063666,CUST0041432,CURRENT,ACTIVE,2021-11-29,2416.33
ACCT100063667,CUST0020650,NRE,ACTIVE,2022-09-09,41852.47
ACCT100063668,CUST0009652,NRO,ACTIVE,2018-01-14,207317.74
ACCT100063669,CUST0041806,SALARY,ACTIVE,2019-06-13,18965.08
ACCT100063670,CUST0068567,CURRENT,ACTIVE,2016-04-29,143123.3
ACCT100063671,CUST0053281,NRE,ACTIVE,2018-03-06,25137.2
ACCT100063672,CUST0066955,SAVINGS,ACTIVE,2022-04-05,15876.05
ACCT100063673,CUST0045180,SALARY,ACTIVE,2017-08-06,10582.65
ACCT100063674,CUST0040656,SALARY,DORMANT,2020-11-29,7039.95
ACCT100063675,CUST0029206,SAVINGS,ACTIVE,2018-07-06,64653.57
ACCT100063676,CUST0031727,SAVINGS,ACTIVE,2018-11-29,776842.74
ACCT100063677,CUST0015317,SALARY,ACTIVE,2020-12-22,684.39
ACCT100063678,CUST0055726,SAVINGS,ACTIVE,2022-01-14,212696.88
ACCT100063679,CUST0016628,SAVINGS,DORMANT,2015-01-11,5676.92
ACCT100063680,CUST0048962,SAVINGS,ACTIVE,2021-07-13,74015.47
ACCT100063681,CUST0033784,CURRENT,DORMANT,2019-08-09,3183.09
ACCT100063682,CUST0029794,NRE,ACTIVE,2016-12-20,37028.39
ACCT100063683,CUST0001598,NRE,ACTIVE,2017-07-22,85731.11
ACCT100063684,CUST0018498,CURRENT,BLOCKED,2018-01-10,16352.47
ACCT100063685,CUST0030095,NRE,ACTIVE,2022-03-15,19149.1
ACCT100063686,CUST0045879,SAVINGS,ACTIVE,2015-09-29,69121.18
ACCT100063687,CUST0012391,SALARY,ACTIVE,2018-02-12,31016.79
ACCT100063688,CUST0040132,NRO,ACTIVE,2017-09-01,89386.98
ACCT100063689,CUST0039251,NRO,ACTIVE,2020-02-17,12953.34
ACCT100063690,CUST0050113,Nro,ACTIVE,2017-10-21,2465.81
ACCT100063691,CUST0031691,CURRENT,DORMANT,2020-10-26,429678.27
ACCT100063692,CUST0008612,NRE,ACTIVE,2018-07-15,4353.67
ACCT100063693,CUST0023663,CURRENT,ACTIVE,2022-05-09,110014.8
ACCT100063694,CUST0009748,SALARY,ACTIVE,2022-02-10,115346.23
ACCT100063695,CUST0004344,SALARY,ACTIVE,2016-04-18,329051.86
ACCT100063696,CUST0072279,CURRENT,ACTIVE,2020-01-20,299073.71
ACCT100063697,CUST0035585,NRO,ACTIVE,2020-12-04,7174.34
ACCT100063698,CUST0036024,SAVINGS,ACTIVE,2021-05-31,50955.18
ACCT100063699,CUST0023651,CURRENT,ACTIVE,2016-04-21,7796.26
ACCT100063700,CUST0001683,SALARY,ACTIVE,2018-11-21,72045.52
ACCT100063701,CUST0044877,SALARY,ACTIVE,2018-05-11,68226.74
ACCT100063702,CUST0043390,NRO,ACTIVE,2015-10-02,173845.39
ACCT100063703,CUST0035552,SAVINGS,DORMANT,2020-07-16,3521.06
ACCT100063704,CUST0053165,SALARY,BLOCKED,2020-09-19,206079.6
ACCT100063705,CUST0017929,CURRENT,ACTIVE,2022-01-24,9309.11
ACCT100063706,CUST0060526,NRO,ACTIVE,2018-07-13,16034.47
ACCT100063707,CUST0039618,CURRENT,ACTIVE,2022-09-19,22653.66
ACCT100063708,CUST0056112,SALARY,ACTIVE,2017-12-28,8119.65
ACCT100063709,CUST0065666,SAVINGS,ACTIVE,2018-11-01,3590.95
ACCT100063710,CUST0004278,SAVINGS,ACTIVE,2022-04-06,4288.71
ACCT100063711,CUST0059072,Salary,ACTIVE,2018-04-12,227588.45
ACCT100063712,CUST0053722,SAVINGS,ACTIVE,2016-05-10,257228.59
ACCT100063713,CUST0038206,SALARY,ACTIVE,2018-05-17,8362.95
ACCT100063714,CUST0060778,NRE,ACTIVE,2015-09-07,8188.89
ACCT100063715,CUST0000247,SALARY,ACTIVE,2021-06-16,14639.35
ACCT100063716,CUST0038916,CURRENT,ACTIVE,2015-03-08,1921.76
ACCT100063717,CUST0074908,NRO,DORMANT,2018-12-18,6340.35
ACCT100063718,CUST0038853,SAVINGS,ACTIVE,2016-08-30,12600.02
ACCT100063719,CUST0073848,NRE,ACTIVE,2016-11-24,6128.86
ACCT100063720,CUST0020381,SAVINGS,ACTIVE,2019-11-20,39261.7
ACCT100063721,CUST0048143,NRO,ACTIVE,2019-09-03,165998.86
ACCT100063722,CUST0026522,SAVINGS,ACTIVE,2015-03-22,16617.06
ACCT100063723,CUST0056053,SALARY,DORMANT,2018-10-16,4885.64
ACCT100063724,CUST0069763,SAVINGS,ACTIVE,2021-04-23,31987.73
ACCT100063725,CUST0011922,NRE,ACTIVE,2020-04-16,35048.09
ACCT100063726,CUST0017247,SAVINGS,DORMANT,2018-04-12,26567.75
ACCT100063727,CUST0059644,NRO,ACTIVE,2019-12-04,160262.82
ACCT100063728,CUST0028064,SALARY,ACTIVE,2016-03-21,9533.08
ACCT100063729,CUST0031617,NRE,ACTIVE,2019-10-07,39399.11
ACCT100063730,CUST0034486,NRO,ACTIVE,2021-12-02,22108.4
ACCT100063731,CUST0002088,SAVINGS,ACTIVE,2021-07-27,14190.14
ACCT100063732,CUST0003753,NRE,ACTIVE,2022-06-04,2693.91
ACCT100063733,CUST0069699,NRO,ACTIVE,2022-05-10,25621.21
ACCT100063734,CUST0072673,SALARY,ACTIVE,2015-02-18,248355.56
ACCT100063735,CUST0046601,NRO,DORMANT,2020-10-25,64439.66
ACCT100063736,CUST0032701,CURRENT,DORMANT,2022-05-11,20409.05
ACCT100063737,CUST0056956, SAVINGS ,ACTIVE,2016-09-12,12181.33
ACCT100063738,CUST0012352,NRO,ACTIVE,2016-05-04,76258.69
ACCT100063739,CUST0024236,CURRENT,ACTIVE,2018-07-09,5990.89
ACCT100063740,CUST0059050,SALARY,ACTIVE,2017-03-20,118403.2
ACCT100063741,CUST0000186,CURRENT,ACTIVE,2018-03-14,12649.59
ACCT100063742,CUST0045017,NRO,ACTIVE,2022-05-07,10767.85
ACCT100063743,CUST0003447,NRE,ACTIVE,2019-05-24,25569.95
ACCT100063744,CUST0013147,NRO,ACTIVE,2022-01-27,30137.93
ACCT100063745,CUST0005034,nro,ACTIVE,2018-02-09,4872.61
ACCT100063746,CUST0008528,NRO,ACTIVE,2021-02-12,79970.91
ACCT100063747,CUST0013753,CURRENT,ACTIVE,2019-12-25,58955.15
ACCT100063748,CUST0042780,NRE,ACTIVE,2020-08-21,3218.54
ACCT100063749,CUST0028253,SAVINGS,ACTIVE,2021-08-24,44818.98
ACCT100063750,CUST0018426,NRO,ACTIVE,2018-08-30,51758.57
ACCT100063751,CUST0027393,NRE,ACTIVE,2021-05-21,4292.06
ACCT100063752,CUST0055862,NRE,ACTIVE,2014-12-02,3975.39
ACCT100063753,CUST0059497,nro,ACTIVE,2017-07-02,7573.81
ACCT100063754,CUST0065795,CURRENT,ACTIVE,2019-03-13,82160.87
ACCT100063755,CUST0045640,CURRENT,DORMANT,2021-05-01,5736.3
ACCT100063756,CUST0019955,SALARY,ACTIVE,2015-12-22,145676.5
ACCT100063757,CUST0035225,SALARY,ACTIVE,2018-07-05,7661.93
ACCT100063758,CUST0018300, SALARY ,ACTIVE,2017-06-05,10516.03
ACCT100063759,CUST0054812,SAVINGS,CLOSED,2016-02-10,66332.86
ACCT100063760,CUST0037476,NRO,ACTIVE,2020-09-21,10674.29
ACCT100063761,CUST0033118,NRE,ACTIVE,2016-04-06,7791.99
ACCT100063762,CUST0071582,SAVINGS,ACTIVE,2018-02-26,473896.99
ACCT100063763,CUST0047494, SAVINGS ,ACTIVE,2022-06-03,19818.37
ACCT100063764,CUST0049183,NRO,CLOSED,2018-12-12,132053.85
ACCT100063765,CUST0033400,SAVINGS,ACTIVE,2016-11-11,11695.81
ACCT100063766,CUST0049474,SALARY,ACTIVE,2017-11-26,14041.58
ACCT100063767,CUST0014757,Nre,ACTIVE,2018-10-06,8898.96
ACCT100063768,CUST0055230,NRO,ACTIVE,2020-02-07,35277.95
ACCT100063769,CUST0054260,NRO,ACTIVE,2021-10-28,51362.94
ACCT100063770,CUST0007351,SALARY,ACTIVE,2019-09-11,5987.31
ACCT100063771,CUST0061584,SAVINGS,ACTIVE,2015-02-12,7005.69
ACCT100063772,CUST0034806,NRO,ACTIVE,2020-05-09,697.08
ACCT100063773,CUST0019235,SALARY,ACTIVE,2019-09-12,142059.18
ACCT100063774,CUST0025309,NRE,BLOCKED,2020-09-24,100721.26
ACCT100063775,CUST0036594,NRE,ACTIVE,2020-09-18,101517.16
ACCT100063776,CUST0022433,NRE,,2022-05-12,46942.37
ACCT100063777,CUST0015889,SAVINGS,ACTIVE,2017-03-05,54217.94
ACCT100063778,CUST0037704,CURRENT,ACTIVE,2022-03-16,12108.87
ACCT100063779,CUST0044624,Salary,ACTIVE,2019-07-07,122297.62
ACCT100063780,CUST0053672,SAVINGS,ACTIVE,2020-04-18,19394.64
ACCT100063781,CUST0040916,CURRENT,ACTIVE,2021-11-05,5025.91
ACCT100063782,CUST0067317,NRE,ACTIVE,2015-01-18,2891.3
ACCT100063783,CUST0040430,SAVINGS,ACTIVE,2022-03-22,4080.96
ACCT100063784,CUST0058795,NRE,ACTIVE,2017-08-15,7527.62
ACCT100063785,CUST0024404,SALARY,ACTIVE,2017-08-07,53660.05
ACCT100063786,CUST0047574,SALARY,ACTIVE,2020-11-03,9596.0
ACCT100063787,CUST0028535,NRE,ACTIVE,2020-11-13,4747.94
ACCT100063788,CUST0057115,CURRENT,ACTIVE,2021-02-13,11551.97
ACCT100063789,CUST0029512,CURRENT,ACTIVE,2016-06-07,25314.58
ACCT100063790,CUST0016142,SAVINGS,ACTIVE,2017-06-30,9468.27
ACCT100063791,CUST0048886,CURRENT,ACTIVE,2019-11-19,96359.76
ACCT100063792,CUST0057057,SALARY,ACTIVE,2015-10-20,11785.77
ACCT100063793,CUST0024877,NRO,CLOSED,2016-01-11,43157.73
ACCT100063794,CUST0015033,NRO,ACTIVE,2019-01-01,1037.18
ACCT100063795,CUST0007585,SAVINGS,ACTIVE,2017-01-17,1628.11
ACCT100063796,CUST0065629,SAVINGS,CLOSED,2016-05-17,63010.73
ACCT100063797,CUST0023117,SAVINGS,ACTIVE,2020-07-27,2499.53
ACCT100063798,CUST0044810,Savings,ACTIVE,2018-03-29,25947.88
ACCT100063799,CUST0047866,CURRENT,ACTIVE,2017-04-09,46433.71
ACCT100063800,CUST0004488,CURRENT,ACTIVE,2019-06-11,1339.58
ACCT100063801,CUST0010606,NRO,ACTIVE,2020-11-19,1327.12
ACCT100063802,CUST0067605,NRE,ACTIVE,2016-08-31,12304.1
ACCT100063803,CUST0060026,CURRENT,ACTIVE,2018-04-09,22082.15
ACCT100063804,CUST0061133,NRO,ACTIVE,2022-05-11,11464.16
ACCT100063805,CUST0039008,NRO,ACTIVE,2021-10-22,4373.15
ACCT100063806,CUST0041411,NRO,ACTIVE,2017-04-11,3756.81
ACCT100063807,CUST0004274,CURRENT,BLOCKED,2018-05-02,18696.4
ACCT100063808,CUST0026962,Savings,ACTIVE,2014-12-24,18781.28
ACCT100063809,CUST0045992,CURRENT,ACTIVE,2015-07-16,15824.06
ACCT100063810,CUST0056408,NRE,ACTIVE,2017-06-12,125526.61
ACCT100063811,CUST0012053,SALARY,DORMANT,2015-03-30,3095.07
ACCT100063812,CUST0000850,NRO,ACTIVE,2016-10-14,8636.65
ACCT100063813,CUST0069657,NRE,ACTIVE,2017-09-05,397243.21
ACCT100063814,CUST0060129, NRE ,ACTIVE,2020-05-02,1038450.9
ACCT100063815,CUST0008178,NRO,ACTIVE,2017-02-03,8042.35
ACCT100063816,CUST0013153,CURRENT,ACTIVE,2016-12-10,292095.15
ACCT100063817,CUST0061013,NRE,DORMANT,2022-02-01,1703.33
ACCT100063818,CUST0052051,SALARY,ACTIVE,2021-05-28,53310.16
ACCT100063819,CUST0071034,CURRENT,ACTIVE,2021-07-25,7261.98
ACCT100063820,CUST0053758,NRE,ACTIVE,2022-01-05,15795.92
ACCT100063821,CUST0067999,NRE,ACTIVE,2020-05-30,3445.29
ACCT100063822,CUST0013705,NRO,BLOCKED,2022-05-11,162026.1
ACCT100063823,CUST0066010,NRE,ACTIVE,2015-05-29,160148.84
ACCT100063824,CUST0057961,NRO,ACTIVE,2018-10-21,945.04
ACCT100063825,CUST0012716,SAVINGS,ACTIVE,2020-10-18,16356.22
ACCT100063826,CUST0047149,NRO,ACTIVE,2015-01-09,9735.22
ACCT100063827,CUST0008399,NRO,DORMANT,2016-03-21,32641.54
ACCT100063828,CUST0068042,SALARY,ACTIVE,2021-01-15,160501.04
ACCT100063829,CUST0041309,CURRENT,ACTIVE,2020-05-25,2826.48
ACCT100063830,CUST0051996,SALARY,ACTIVE,2016-10-15,47521.11
ACCT100063831,CUST0012891,nro,ACTIVE,2020-03-26,21939.58
ACCT100063832,CUST0048576,CURRENT,ACTIVE,2018-08-24,3698.76
ACCT100063833,CUST0058686,NRO,ACTIVE,2020-11-19,30248.1
ACCT100063834,CUST0026366,CURRENT,ACTIVE,2021-01-26,10650.5
ACCT100063835,CUST0027568,SALARY,BLOCKED,2020-05-15,21262.48
ACCT100063836,CUST0069622,NRO,ACTIVE,2017-07-05,21563.93
ACCT100063837,CUST0028949,SAVINGS,ACTIVE,2017-03-11,6990.05
ACCT100063838,CUST0039263,NRO,ACTIVE,2018-12-20,97163.62
ACCT100063839,CUST0055384,nre,ACTIVE,2022-03-26,199531.63
