account_id,customer_id,account_type,account_currency,account_open_date,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,account_freeze_flag,account_freeze_reason_code,account_reactivation_date,account_limit_current,upi_vpa_id,upi_linked_account_count,upi_device_binding_count,upi_primary_device_id,last_activity_date,customer_customer_type,customer_customer_segment,customer_customer_risk_rating,customer_customer_status,customer_customer_open_date,customer_customer_last_kyc_update_date,customer_customer_kyc_status,customer_customer_name,customer_customer_gender,customer_customer_date_of_birth,txn_count,txn_transaction_amount_mean,txn_transaction_amount_max,external_signal_count,external_signal_signal_type_nunique,device_signal_count,device_signal_device_id_nunique,device_signal_ip_address_nunique,mule_flag,mule_typology,txn_count_30d,total_credit_30d,total_debit_30d,rapid_outflow_count_30d,inflow_outflow_ratio_30d,round_amount_ratio_30d,cash_txn_ratio_30d,dormancy_break_flag,unique_counterparties_30d,counterparty_link_count,balance_retention_ratio,unique_devices_30d,avg_ip_risk_score,complaint_count_90d,if4_flag,connected_to_flagged_account_count,graph_degree,typology_available_flag,account_open_date_age_days,account_reactivation_date_age_days,last_activity_date_age_days,customer_customer_open_date_age_days,customer_customer_last_kyc_update_date_age_days,customer_customer_date_of_birth_age_days
ACC00005165,CUST0001227,SAVINGS,INR,2020-03-01,ACTIVE,7440.69,6339.35,7305.24,1856.0,0,NONE,missing,17243.08,missing,4,2,DEV723301,2024-12-26,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2021-10-23,2023-08-22,COMPLETE,Dominic Rajan,F,1974-07-26,56,26819.74196428572,100000.0,1.0,1.0,2,1,2,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1824,0.0,94,889,586,12309
ACC00005166,CUST0001305,SALARY,INR,2023-11-26,ACTIVE,450.38590000000005,385.84990000000005,266.2402,491.0,0,NONE,missing,1129.6782000000003,acc00005166@upibank,2,1,DEV860828,2025-02-28,INDIVIDUAL,RETAIL,LOW,ACTIVE,2014-09-04,2022-08-23,COMPLETE,Hamsini Sama,M,1973-01-07,372,69391.80833522313,200000.0,1.0,1.0,11,2,11,1,layering_mule,372,0.0,0.0,372,0.0,1,0.0,1,0,0,1.0,2,0,0.0,0,0,0,1,459,0.0,30,3495,950,12874
ACC00005167,CUST0000822,SAVINGS,USD,2020-12-31,ACTIVE,48027.35,47528.95,44258.18,1551.0,0,NONE,missing,147638.64,acc00005167@upibank,2,2,DEV139884,2024-08-26,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2023-09-29,2024-07-16,COMPLETE,Aahana Keer,F,1982-11-19,41,40651.54878048781,100000.0,1.0,1.0,6,1,6,0,missing,41,0.0,0.0,41,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1519,0.0,216,183,257,9271
ACC00005168,CUST0007015,SALARY,EUR,2021-02-28,ACTIVE,2838.95,2775.53,2180.55,1492.0,0,NONE,missing,6045.13,acc00005168@upibank,1,1,DEV485256,2025-03-04,INDIVIDUAL,RETAIL,VERY_HIGH,ACTIVE,2011-10-16,2012-12-04,COMPLETE,Dayita Memon,M,1976-09-18,49,30131.922653061225,100000.0,1.0,1.0,2,1,2,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1460,0.0,26,4549,4499,11524
ACC00005169,CUST0005168,SAVINGS,USD,2021-05-22,ACTIVE,10926.27,8975.8,9805.9,1409.0,0,NONE,missing,53788.45,acc00005169@upibank,1,2,DEV540999,2024-05-09,BUSINESS,SME,MEDIUM,ACTIVE,2013-01-13,2020-04-23,COMPLETE,Daksh Sibal,F,2002-05-05,48,35572.46729166667,100000.0,1.0,1.0,2,1,2,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1377,0.0,325,4094,1802,2164
ACC00005170,CUST0006780,SAVINGS,INR,2020-07-20,ACTIVE,350378.0226,321596.65330000035,301410.84750000015,1715.0,0,NONE,missing,1068986.569400002,acc00005170@upibank,2,1,DEV284696,2024-09-11,INDIVIDUAL,RETAIL,LOW,ACTIVE,2021-04-19,2022-04-16,COMPLETE,Daksh Venkatesh,F,1997-04-18,53,34047.91528301887,100000.0,1.0,1.0,7,1,7,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1683,0.0,200,1076,1079,4007
ACC00005171,CUST0001085,CURRENT,INR,2019-02-20,ACTIVE,6893.85,5830.73,5912.48,2231.0,0,NONE,missing,8526.01,acc00005171@upibank,4,2,DEV596130,2024-06-06,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2022-08-30,2024-10-23,COMPLETE,Niharika Bhatti,M,1977-09-05,37,30358.862972972973,100000.0,1.0,1.0,6,1,6,0,missing,37,0.0,0.0,37,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2199,0.0,297,578,158,11172
ACC00005172,CUST0002004,SAVINGS,INR,2018-02-02,FROZEN,87322.49,77595.58,86610.94,2614.0,1,RISK_REVIEW,2025-02-02,228946.43,acc00005172@upibank,2,1,DEV939057,2024-12-21,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2012-01-04,2015-09-04,COMPLETE,Wakeeta Barad,M,1999-01-16,45,35341.02644444444,100000.0,1.0,1.0,5,1,5,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2582,56.0,99,4469,3495,3369
ACC00005173,CUST0000312,CURRENT,INR,2020-11-02,ACTIVE,10903.72,8979.79,9855.16,1610.0,0,NONE,missing,22829.17,acc00005173@upibank,1,2,DEV190545,2024-10-22,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2013-01-17,2014-12-11,COMPLETE,Yasti Rama,F,1983-09-23,35,49092.74600000001,100000.0,1.0,1.0,7,1,7,0,missing,35,0.0,0.0,35,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1578,0.0,159,4090,3762,8963
ACC00005174,CUST0001678,NRE,INR,2024-02-16,ACTIVE,40572.84,37921.81,35920.82,409.0,0,NONE,missing,120190.03,acc00005174@upibank,3,2,DEV218288,2024-08-28,INDIVIDUAL,STUDENT,LOW,ACTIVE,2016-04-02,2019-12-12,PARTIAL,Ekalinga Sengupta,F,1981-10-10,57,42861.61315789474,100000.0,1.0,1.0,7,1,7,0,missing,57,0.0,0.0,57,0.0,1,0.0,1,0,0,1.0,1,0,1.0,0,0,0,0,377,0.0,214,2919,1935,9676
ACC00005175,CUST0004405,SAVINGS,INR,2016-11-24,ACTIVE,48301.93,39157.89,39882.89,3049.0,0,NONE,missing,167100.48,missing,4,2,DEV275199,2025-03-28,INDIVIDUAL,RETAIL,LOW,ACTIVE,2018-04-29,2023-07-17,COMPLETE,Ekaja Char,M,1977-12-07,54,51489.40055555556,100000.0,1.0,1.0,6,1,6,0,missing,54,0.0,0.0,54,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3017,0.0,2,2162,622,11079
ACC00005176,CUST0006138,SAVINGS,INR,2017-04-17,ACTIVE,85369.83,72188.49,61128.79,2905.0,0,NONE,missing,120884.67,acc00005176@upibank,4,2,DEV329170,2024-05-09,INDIVIDUAL,RETAIL,LOW,ACTIVE,2014-11-21,2020-12-09,COMPLETE,Veer Thakur,M,1987-08-22,53,45243.67566037736,100000.0,1.0,1.0,2,1,2,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2873,0.0,325,3417,1572,7534
ACC00005177,CUST0001006,SAVINGS,INR,2022-11-01,ACTIVE,17321.35,14110.46,14009.02,881.0,0,NONE,missing,64601.52,acc00005177@upibank,1,1,DEV627881,2025-02-06,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2010-04-17,2024-09-26,COMPLETE,Tarak Sathe,F,2002-09-05,53,49530.99698113207,100000.0,1.0,1.0,5,1,5,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,849,0.0,52,5096,185,2041
ACC00005178,CUST0007632,SAVINGS,USD,2021-05-26,ACTIVE,239584.53,214331.16,237522.96,1405.0,0,NONE,missing,563528.09,missing,1,2,DEV672615,2025-02-07,BUSINESS,SME,LOW,INACTIVE,2016-11-24,2018-01-14,PARTIAL,Urvashi Wable,M,1959-01-04,55,36080.71436363636,100000.0,1.0,1.0,3,1,3,0,missing,55,0.0,0.0,55,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1373,0.0,51,2683,2632,17991
ACC00005179,CUST0001013,NRE,INR,2022-02-20,ACTIVE,10859.51,10641.65,9849.01,1135.0,0,NONE,missing,23703.81,acc00005179@upibank,1,1,DEV477036,2025-01-12,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2021-10-06,2022-06-17,PARTIAL,Tejas Roy,F,1975-10-14,44,53095.43977272727,100000.0,1.0,1.0,2,1,2,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1103,0.0,77,906,1017,11864
ACC00005180,CUST0006820,SALARY,INR,2023-12-07,ACTIVE,29174.91,30941.75,27765.85,480.0,0,NONE,missing,98809.06,acc00005180@upibank,4,2,DEV501088,2024-08-18,INDIVIDUAL,RETAIL,VERY_HIGH,ACTIVE,2018-11-09,2021-10-12,COMPLETE,Manthan Deep,F,2006-07-26,41,43976.41317073171,100000.0,1.0,1.0,1,1,1,0,missing,41,0.0,0.0,41,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,448,0.0,224,1968,1265,621
ACC00005181,CUST0001054,SAVINGS,GBP,2022-09-25,ACTIVE,29564.58,27120.28,23901.12,918.0,0,NONE,missing,76745.57,acc00005181@upibank,1,2,DEV628117,2024-08-06,INDIVIDUAL,RETAIL,LOW,ACTIVE,2017-05-30,2020-05-06,PARTIAL,Gautam Natarajan,M,1970-06-30,51,33933.80235294117,100000.0,1.0,1.0,5,1,5,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,886,0.0,236,2496,1789,13796
ACC00005182,CUST0000405,SAVINGS,INR,2023-03-28,ACTIVE,5730.96,5224.47,5147.51,734.0,0,NONE,missing,12087.65,missing,4,1,DEV974978,2024-11-07,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2017-08-19,2021-08-13,COMPLETE,Leela Sunder,F,1994-03-11,36,34090.79777777778,100000.0,1.0,1.0,1,1,1,0,missing,36,0.0,0.0,36,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,702,0.0,143,2415,1325,5141
ACC00005183,CUST0005310,CURRENT,INR,2015-03-22,ACTIVE,15630.09,12986.59,11186.37,3662.0,0,NONE,missing,37338.94,acc00005183@upibank,3,1,DEV193418,2024-08-25,INDIVIDUAL,RETAIL,VERY_HIGH,ACTIVE,2015-11-20,2016-06-20,COMPLETE,Shivani Sama,M,1967-12-15,56,40123.58196428571,100000.0,1.0,1.0,4,1,4,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3630,0.0,217,3053,3205,14724
ACC00005184,CUST0000805,SAVINGS,INR,2022-11-24,ACTIVE,26737.34,25473.34,21753.42,858.0,0,NONE,missing,61981.21,acc00005184@upibank,4,1,DEV154669,2024-07-26,INDIVIDUAL,RETAIL,LOW,ACTIVE,2016-07-29,2018-03-01,COMPLETE,Saanvi Sharaf,F,1957-09-18,50,35653.698,100000.0,1.0,1.0,2,1,2,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,826,0.0,247,2801,2586,18464
ACC00005185,CUST0000695,SAVINGS,INR,2018-05-12,ACTIVE,13114.25,10763.63,12087.63,2515.0,0,NONE,missing,25726.6,acc00005185@upibank,4,1,DEV765162,2024-09-14,INDIVIDUAL,HNI,LOW,ACTIVE,2015-10-06,2017-03-14,COMPLETE,Shivansh Pai,F,1958-12-18,45,27706.96422222222,100000.0,1.0,1.0,7,1,7,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2483,0.0,197,3098,2938,18008
ACC00005186,CUST0000646,SALARY,INR,2024-12-08,ACTIVE,42675.74,48994.85,25584.46,167.99,0,NONE,missing,104608.17,acc00005186@upibank,2,4,DEV681093,2024-12-10,INDIVIDUAL,STUDENT,LOW,ACTIVE,2012-11-30,2020-05-21,COMPLETE,Gauri Palla,M,1993-05-27,387,67949.77545219638,200000.0,1.0,1.0,15,3,15,1,layering_mule,387,0.0,0.0,387,0.0,1,0.0,1,0,0,1.0,3,0,0.0,0,0,0,1,81,0.0,110,4138,1774,5429
ACC00005187,CUST0000382,CURRENT,INR,2016-12-23,ACTIVE,8051.81,7168.54,7346.45,3020.0,0,NONE,missing,25953.6,acc00005187@upibank,3,2,DEV176322,2024-12-18,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2020-03-02,2024-01-24,COMPLETE,Ishanvi Kapoor,F,2000-07-21,39,43231.98025641026,100000.0,1.0,1.0,5,1,5,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2988,0.0,102,1489,431,2817
ACC00005188,CUST0006226,SALARY,INR,2017-01-30,ACTIVE,90699.7,84801.13,82643.18,2982.0,0,NONE,missing,140967.19,acc00005188@upibank,2,1,DEV737284,2025-03-18,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2016-03-12,2016-06-14,COMPLETE,Yashica Sarin,F,1966-05-09,49,42121.42571428571,100000.0,1.0,1.0,5,1,5,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2950,0.0,12,2940,3211,15309
ACC00005189,CUST0000433,OD,USD,2016-03-20,ACTIVE,61559.03,55854.29,45119.62,3298.0,0,NONE,missing,293143.9,missing,1,2,DEV788339,2024-09-08,INDIVIDUAL,RETAIL,LOW,ACTIVE,2023-11-24,2024-07-05,COMPLETE,Radha Desai,F,1978-08-03,46,37441.34173913043,100000.0,1.0,1.0,4,1,4,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3266,0.0,203,127,268,10840
ACC00005190,CUST0005377,SAVINGS,INR,2023-06-06,ACTIVE,21663.1,18994.22,19306.02,664.0,0,NONE,missing,26107.5,acc00005190@upibank,4,1,DEV831503,2025-03-09,INDIVIDUAL,RETAIL,MEDIUM,INACTIVE,2019-11-14,2023-11-18,PARTIAL,Jeevika Mannan,M,1967-08-16,51,44412.79117647059,100000.0,1.0,1.0,3,1,3,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,632,0.0,21,1598,498,14845
ACC00005191,CUST0000198,SAVINGS,INR,2018-11-18,ACTIVE,7798.99,7599.73,5602.53,2325.0,0,NONE,missing,30348.46,acc00005191@upibank,2,1,DEV217327,2024-04-03,INDIVIDUAL,RETAIL,LOW,DORMANT,2013-01-01,2020-09-08,COMPLETE,Adweta Lad,F,2003-03-05,52,34669.891153846154,100000.0,1.0,1.0,5,1,5,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2293,0.0,361,4106,1664,1860
ACC00005192,CUST0002801,CURRENT,INR,2017-04-16,ACTIVE,8761.25,8336.09,8079.5,2906.0,0,NONE,missing,39935.67,acc00005192@upibank,1,1,DEV187929,2024-11-20,INDIVIDUAL,STUDENT,LOW,ACTIVE,2020-05-30,2024-01-12,COMPLETE,Kabir Tailor,F,1985-11-05,44,38651.56181818182,100000.0,1.0,1.0,3,1,3,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2874,0.0,130,1400,443,8189
ACC00005193,CUST0001739,SAVINGS,INR,2019-07-25,ACTIVE,11830.54,10889.5,9243.59,2076.0,0,NONE,missing,58931.84,missing,3,1,DEV139822,2025-01-27,BUSINESS,SME,LOW,ACTIVE,2010-07-22,2011-12-10,COMPLETE,Harrison Gala,F,1964-09-26,48,29801.32416666667,100000.0,1.0,1.0,6,1,6,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2044,0.0,62,5000,4859,15899
ACC00005194,CUST0001144,OD,INR,2016-10-11,ACTIVE,2584.04,2334.01,2198.82,3093.0,0,NONE,missing,3166.25,acc00005194@upibank,3,1,DEV695030,2025-02-16,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2024-01-30,2024-04-16,COMPLETE,Lucky Agarwal,F,1970-07-13,45,51290.54733333333,100000.0,1.0,1.0,2,1,2,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3061,0.0,42,60,348,13783
ACC00005195,CUST0001358,SAVINGS,INR,2020-12-26,ACTIVE,6606.71,6311.09,6233.22,1556.0,0,NONE,missing,29328.54,acc00005195@upibank,1,1,DEV640491,2024-05-28,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2021-03-11,2024-05-07,COMPLETE,Chakrika Choudhary,M,2004-01-03,53,46454.63830188679,100000.0,1.0,1.0,4,1,4,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1524,0.0,306,1115,327,1556
ACC00005196,CUST0000417,NRE,GBP,2017-03-12,ACTIVE,3718.32,3276.45,3577.86,2941.0,0,NONE,missing,10942.37,acc00005196@upibank,4,2,DEV878261,2024-07-14,INDIVIDUAL,RETAIL,LOW,INACTIVE,2022-09-09,2023-12-16,COMPLETE,Abhiram Kapur,M,1972-06-10,44,45381.04227272727,100000.0,1.0,1.0,7,1,7,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2909,0.0,259,568,470,13085
ACC00005197,CUST0007214,CURRENT,INR,2017-11-20,ACTIVE,110752.14,117528.84,88372.15,2688.0,0,NONE,missing,553532.26,acc00005197@upibank,4,1,DEV138518,2024-09-25,INDIVIDUAL,NRI,LOW,INACTIVE,2022-09-05,2023-09-30,COMPLETE,Anika Dasgupta,F,1985-10-25,45,37164.758,100000.0,1.0,1.0,4,1,4,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2656,0.0,186,572,547,8200
ACC00005198,CUST0001393,NRE,INR,2021-04-29,ACTIVE,46265.64,48385.6,37776.59,1432.0,0,NONE,missing,103762.33,acc00005198@upibank,3,2,DEV769640,2024-07-03,INDIVIDUAL,RETAIL,MEDIUM,DORMANT,2015-10-18,2018-07-12,COMPLETE,Lohit Mannan,M,1990-11-15,43,46691.84511627907,100000.0,1.0,1.0,1,1,1,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1400,0.0,270,3086,2453,6353
ACC00005199,CUST0002696,SAVINGS,INR,2018-01-28,ACTIVE,56566.31,56429.04,50236.88,2619.0,0,NONE,missing,245036.38,acc00005199@upibank,3,1,DEV629590,2025-02-19,INDIVIDUAL,RETAIL,LOW,ACTIVE,2018-02-03,2023-08-21,COMPLETE,Shivani Bala,F,1981-02-24,41,41137.51536585366,100000.0,1.0,1.0,5,1,5,0,missing,41,0.0,0.0,41,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2587,0.0,39,2247,587,9904
ACC00005200,CUST0001082,WALLET,INR,2017-10-10,ACTIVE,44649.5,37263.66,44609.31,2729.0,0,NONE,missing,211315.83,acc00005200@upibank,2,2,DEV149378,2024-09-17,INDIVIDUAL,RETAIL,LOW,ACTIVE,2012-07-12,2018-11-03,PARTIAL,Aachal Sandal,F,2002-07-12,46,38659.14869565218,100000.0,1.0,1.0,7,1,7,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2697,0.0,194,4279,2339,2096
ACC00005201,CUST0002525,SAVINGS,INR,2017-02-27,ACTIVE,26912.9,22262.42,25254.88,2954.0,0,NONE,missing,130054.05,acc00005201@upibank,3,1,DEV599338,2024-08-06,INDIVIDUAL,RETAIL,LOW,ACTIVE,2015-12-12,2019-10-06,COMPLETE,Chaitanya Rama,M,1955-11-15,57,35682.72456140351,100000.0,1.0,1.0,6,1,6,0,missing,57,0.0,0.0,57,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2922,0.0,236,3031,2002,19137
ACC00005202,CUST0001765,NRE,INR,2023-05-30,FROZEN,127111.05,129293.62,98347.88,671.0,1,COURT_ORDER,missing,551545.32,acc00005202@upibank,1,1,DEV420469,2024-10-08,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2012-12-11,2013-09-05,PARTIAL,Yasti Salvi,OTHER,1968-10-26,40,39136.0375,100000.0,1.0,1.0,4,1,4,0,missing,40,0.0,0.0,40,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,639,0.0,173,4127,4224,14408
ACC00005203,CUST0001617,SAVINGS,INR,2021-10-03,ACTIVE,10583.85,9305.57,9933.28,1275.0,0,NONE,missing,33461.55,acc00005203@upibank,2,1,DEV432565,2024-05-05,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2013-02-18,2013-08-08,COMPLETE,Shivansh Nadkarni,F,1958-03-30,54,41044.9712962963,100000.0,1.0,1.0,6,1,6,0,missing,54,0.0,0.0,54,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1243,0.0,329,4058,4252,18271
ACC00005204,CUST0005445,SALARY,INR,2021-07-15,ACTIVE,25034.34,25194.3,20723.68,1355.0,0,NONE,missing,115712.26,acc00005204@upibank,3,1,DEV523170,2024-08-05,INDIVIDUAL,RETAIL,LOW,ACTIVE,2014-03-07,2018-02-27,COMPLETE,Indali Buch,M,1991-12-24,51,38732.10392156863,100000.0,1.0,1.0,7,1,7,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1323,0.0,237,3676,2588,5949
ACC00005205,CUST0003298,OD,INR,2021-08-28,ACTIVE,53985.49,53689.89,46773.99,1311.0,0,NONE,missing,137014.08,acc00005205@upibank,2,1,DEV500724,2024-09-17,INDIVIDUAL,RETAIL,LOW,ACTIVE,2018-03-21,2022-10-11,COMPLETE,Lajita Chander,M,1956-06-10,52,38285.3275,100000.0,1.0,1.0,7,1,7,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1279,0.0,194,2201,901,18929
ACC00005206,CUST0000862,SAVINGS,INR,2021-05-03,ACTIVE,4512.24,4633.37,4120.16,1428.0,0,NONE,missing,13410.47,acc00005206@upibank,2,1,DEV447897,2024-09-25,BUSINESS,SME,MEDIUM,INACTIVE,2014-04-09,2019-08-30,COMPLETE,Sathvik Gaba,F,1981-09-14,47,32186.880425531912,100000.0,1.0,1.0,6,1,6,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1396,0.0,186,3643,2039,9702
ACC00005207,CUST0007773,NRE,INR,2019-03-02,ACTIVE,350378.0226,321596.65330000035,301410.84750000015,2221.0,0,NONE,missing,1068986.569400002,acc00005207@upibank,3,2,DEV522309,2024-04-14,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2023-03-19,2024-02-08,PARTIAL,Caleb Shanker,M,2000-09-12,46,40716.57152173913,100000.0,1.0,1.0,4,1,4,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2189,0.0,350,377,416,2764
ACC00005208,CUST0000299,SAVINGS,INR,2021-01-19,ACTIVE,22794.6,24806.58,21800.4,1532.0,0,NONE,missing,81699.94,acc00005208@upibank,2,1,DEV777806,2025-03-09,INDIVIDUAL,RETAIL,LOW,ACTIVE,2018-09-27,2020-11-02,PARTIAL,Ojas Basu,F,1993-08-04,44,41319.74568181818,100000.0,1.0,1.0,1,1,1,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1500,0.0,21,2011,1609,5360
ACC00005209,CUST0004385,SALARY,INR,2020-08-10,ACTIVE,26118.19,23505.54,21648.93,1694.0,0,NONE,missing,51100.57,acc00005209@upibank,4,1,DEV154689,2024-09-29,INDIVIDUAL,HNI,LOW,ACTIVE,2022-01-27,2023-03-14,COMPLETE,Wahab Chaudhuri,M,1992-04-25,52,38297.43442307693,100000.0,1.0,1.0,1,1,1,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1662,0.0,182,793,747,5826
ACC00005210,CUST0004919,SAVINGS,USD,2023-05-26,ACTIVE,99533.91,80854.4,84570.27,675.0,0,NONE,missing,371752.6,acc00005210@upibank,2,2,DEV804439,2024-06-24,INDIVIDUAL,HNI,LOW,ACTIVE,2013-09-30,2021-09-09,COMPLETE,Fariq Sami,M,1990-01-20,46,45450.196304347824,100000.0,1.0,1.0,7,1,7,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,643,0.0,279,3834,1298,6652
ACC00005211,CUST0006979,NRE,INR,2022-03-09,ACTIVE,66035.41,59346.02,49620.0,1118.0,0,NONE,missing,185840.62,acc00005211@upibank,4,1,DEV460375,2024-07-13,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2020-12-01,2021-01-23,COMPLETE,Nimrat Contractor,F,1997-09-25,36,41499.83361111111,100000.0,1.0,1.0,2,1,2,0,missing,36,0.0,0.0,36,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1086,0.0,260,1215,1527,3847
ACC00005212,CUST0000871,SAVINGS,USD,2023-03-30,ACTIVE,23056.28,24490.29,22954.44,732.0,0,NONE,missing,79753.84,acc00005212@upibank,1,1,DEV337529,2024-08-24,INDIVIDUAL,HNI,LOW,ACTIVE,2012-06-11,2020-09-14,COMPLETE,Dipta Sha,F,2006-10-21,50,37682.3236,100000.0,1.0,1.0,3,1,3,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,700,0.0,218,4310,1658,534
ACC00005213,CUST0004913,CURRENT,INR,2024-01-24,ACTIVE,25749.11,22315.48,19174.09,432.0,0,NONE,missing,84980.09,acc00005213@upibank,4,2,DEV226058,2025-01-02,INDIVIDUAL,HNI,MEDIUM,ACTIVE,2018-07-06,2021-10-20,COMPLETE,Eesha Singhal,F,1995-03-22,49,34056.83,100000.0,1.0,1.0,4,1,4,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,400,0.0,87,2094,1257,4765
ACC00005214,CUST0001546,SAVINGS,INR,2016-12-28,ACTIVE,3622.87,3277.26,3470.73,3015.0,0,NONE,missing,14857.68,missing,3,1,DEV227041,2024-09-12,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2020-01-31,2022-02-10,COMPLETE,Ria Dalal,M,2005-12-17,55,44340.82472727272,100000.0,1.0,1.0,1,1,1,0,missing,55,0.0,0.0,55,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2983,0.0,199,1520,1144,842
